crate_name,version
ferrisetw,1.1.0
dodrio-js-api,0.2.0
envoy-sdk,0.2.0-alpha.1
af-opencl-interop,3.7.1
blackscholes_python,0.10.7
core-nightly,2015.1.7
clfft,0.3.3
crlibm,0.1.1
cardinal-creator-standard,3.0.2
android-ndk-sys,0.2.0
conio_rs,0.1.2
android_injected_glue,0.2.3
dukbind,0.0.4
ase-swatch,0.1.0
black76_wasm,0.20.0
fpsdk,1.0.3
gauge,0.4.1
cffi,0.1.7
adi_clock,0.3.0
backtrace,0.3.67
iceyee_logger,1.0.2
c-closures,0.3.1
alloc-stdlib,0.2.2
directory-tree,0.0.1
autometrics,0.4.1
filterm,0.4.0
compu,1.0.0-rc.4
af-cuda-interop,3.7.1
gmt_mount-ctrl_sampling1000-damping002_ze30-500Hz,0.1.0
craydate,0.1.7
black76,0.24.0
file-lock,2.1.9
core-foundation,0.9.3
bugsalot,0.2.2
ducc-sys,0.1.2
difftastic_mod_for_windows,0.27.0
hackrf,0.0.1
assemblylift-awslambda-guest,0.3.1
bayer,0.1.5
errno,0.3.1
dgews,0.1.5
cassandra-cpp-sys,1.1.0
grib,0.7.1
cpython,0.7.1
anitomy-sys,0.1.2
human-round,0.1.0
eclair_bindings,0.1.0
findshlibs,0.10.2
detour3,0.1.0
electrs-rocksdb,0.19.0-e1
chardetng_c,0.1.2
crc32c-sse42,0.0.0
get_sys_info,0.1.21
erc1155,3.0.0
c99,1.0.0
ctrlc-async,3.2.2
blst,0.3.10
glk,0.2.0
clickhouse-driver-lz4,0.1.0
game-music-emu,0.2.0
appleargs,0.1.1
fkl-wasm,0.4.0
freebsd-embedded-hal,0.1.2
core-media-sys,0.1.2
cicada,0.9.36
casper-sys,0.1.0
gmt_mount-ctrl_sampling1000-damping002_ze30,0.1.0
codesigned,0.0.2
ffi_helpers,0.3.0
buildid,1.0.2
erl_nif,0.5.0
brcode,1.4.2
androidy-log,1.0.4
extism-runtime,0.3.0
fmi,0.2.1
cassandra-cpp,2.0.0
clamav,0.4.0
cavint,1.0.4
glulxe-sys,0.2.0
ckb-rocksdb,0.19.0
docker-pyo3,0.1.4
crypto_api_osrandom,0.2.0
gkl,0.1.1
cry-sys,0.1.0
floui-sys,0.1.4
faad2-sys,0.1.0
fil-sapling-crypto,0.7.0
cairo,0.0.4
hidapi-sys,0.1.4
graphannis-core,2.4.5
dvcompute_rand_dist,1.3.4
dhc,0.2.1
heapsize,0.4.2
fixparser,0.1.5
dfp-number-sys,0.0.13
gmt_m1-ctrl_outer-actuators,0.1.3
daemonize-me,2.0.1
graviton_backend,0.6.0
azul_glium,0.22.0
cramjam,2.4.0
frustool,0.1.0
fm_plugin,0.1.17
aws-smithy-http-server-python,0.55.2
brotli-sys,0.3.2
clockwork-pool-program,1.1.4
dccp,0.1.0
deno_node,0.40.0
big_data,0.1.2
gito_core,1.0.0
avif-parse,1.0.0
hydroflow_datalog_core,0.0.0
fts-sys,0.2.5
bcndecode-sys,0.1.0
cervus_bridge,0.1.0
cronos-health,0.2.0
fin-calc,0.1.0
iceyee_datetime,1.0.6
ceph-rust,0.1.17
frodobuf,0.1.2
arrow-sunny,0.3.1
assemblylift-core-event-guest,0.1.1
dahl-partition,0.5.3
gstools-core,0.2.2
doors,0.8.1
curses-sys,6.0.0-2
bumblebee,0.1.1
compu-brotli-sys,1.0.10
foo-cargo-filename-test,0.3.0
alcro,0.5.4
clockwork-webhook-program,2.0.17
esp_idf_dev_sys,0.1.4
faf-http-date,0.1.0
cargo-minicov,0.1.2
assemblylift-iomod-crypto-guest,0.1.2
distill-loader,0.0.3
error_show,0.1.2
daphne_worker,0.2.0
cwa,0.1.0
fomu-rt,0.0.6
aaudio-sys,0.1.0
detexify-c,0.4.0
cardinal-use-invalidator,4.4.0
btrfsutil,0.1.0
agorartc-sys,3.1.4
assert_panic_free,1.0.2
gmt_mount-ctrl_sampling1000-damping002,1.0.1
concrete-fftw-sys,0.1.4
getr,0.1.1
cborian,0.9.2
cuda-sys,0.2.0
acrylic-web,0.2.4
NEXMemory,0.1.2
dedbg,0.1.1
argp,0.3.0
clockwork-health,1.0.3
glium_text_nxt,0.15.0
anansi-aux,0.14.2
fastcmp,1.0.1
graphannis-capi,2.4.5
guillotiere_ffi,0.6.0
cyder,0.1.0
enigo,0.1.2
community-managed-token,0.2.0
clickhouse-driver-cth,0.1.0
i-slint-backend-qt,1.0.2
digilent-waveforms,0.0.16
ckb-librocksdb-sys,7.7.3
azul-glutin,0.26.0
hyperjson,0.2.4
babble,0.2.0
encoding_c,0.9.8
embree-rs,0.3.6
firebase-wasm,0.8.1
ep-capstone,0.1.0
debcargo-cdylib,0.1.0
if-addrs-sys,0.3.2
await-tree,0.1.1
ag-grid-rs,0.2.2
efi,0.2.1
chrono-wasi07,0.4.10
dlc,0.4.0
getpass,0.0.2
dlog_core,1.1.8
cortex-m-rt,0.7.3
farmfe_core,0.0.1
cfn-guard-ffi,2.1.2
gfx_glow,0.11.6
dvcompute_network,1.3.3
fastnoise_simd_bindings,0.1.1
hellorust20xx,0.1.0
fastly-kv-preview,0.9.2
flakebi-ring,0.16.15
brioche-ducc,0.1.2-brioche
depict-web,0.3.0
febug,0.1.2
breakpad-sys,0.1.1
fuzzy_dbscan,0.3.0
casper-contract,1.4.4
bootloader-x86_64-bios-boot-sector,0.11.3
dvcompute_mpi,2.0.0
basic_dsp_interop,0.10.0
bzip2-sys,0.1.11+1.0.8
glitz,0.4.0
hypermachines_sys,0.1.0
cw-umee-types,0.1.7
hooky,0.2.0
detour2,0.9.0
bitoku-sdk-agent-native,0.1.8
fltemp,0.1.0
gamercade_rs,0.1.2
ep-miniaudio-sys,2.4.0
blis-sys2,0.2.1
fucker,0.5.1
bls_eth_rust,0.0.2
croaring-sys,0.8.1
bayes,0.0.1
gvr-sys,0.7.2
dmoj,0.1.5
gmod-lzma,1.0.1
cardinal-receipt-manager,2.2.1
erl_nif_sys,0.5.0
arrayfire,3.8.0
cpucycles-sys,0.1.2
gpsd,0.1.2
hermit-sys,0.4.1
clockwork-network,1.0.6
gaol,0.2.1
errno-sys,0.1.0
esp-riscv-rt,0.3.0
glean-ffi,44.2.0
axfive-imgui,0.2.1
iconv-sys,0.0.4
ezgl,0.2.0
ia-sandbox,0.2.0
cwiid,0.1.15
classgroup,0.1.0
endpointsecurity-rs,0.1.1
fuchsia-zircon-sys,0.3.3
cntr-fuse-sys,0.4.1
dummy-rustwlc,0.7.1
cld2-sys,1.0.2
async-signals,0.4.0
fil-rustacuda,0.1.3
aws-ne-sys,0.4.0
ensc-testsuite,0.1.6
chatora-errno,1.0.2
gmssl-sys,0.1.2
ergo-lib-wasm,0.23.0
collectd-plugin,0.14.0
bl602-sdk,0.0.6
bitsplain,0.1.0-alpha.1
