crate_name,version
grokj2k-sys,0.1.1
addy,0.1.1
mlua-sys,0.1.1
librpmsign-sys,0.1.1
rustc-llvm-proxy,0.2.0
librocksdb-sysx,0.8.0+7.4.4
c_import,0.2.0
fst-sys,0.2.0
zbar-rs,0.2.7
substreams-antelope,0.1.1
libusbmuxd-sys,0.1.1
crfsuite-sys,0.3.1
gmsh-sys,0.1.2
miniprot-sys,0.1.0
input-sys,1.17.0
precice,2.5.0
eosio_cdt_sys,0.3.0
seexpr-sys,0.0.0
russimp-sys-static,1.0.1
openthread-rust,0.1.4
lsl-sys,0.1.1
paddleocr,0.2.3
libnv-sys,0.2.1
zmq-sys2,0.3.0
tf-bindgen,0.1.0
ssvm-evmc-sys,7.4.0-rc2
haiku-sys,0.2.0
discord-cassandra-cpp,0.16.6
dpdk-core,0.1.5
substreams-antelope-core,0.1.0
metis-sys,0.1.1
winpty-sys,0.5.0
msdfgen,0.2.1
unwind-sys,0.1.3
bliss-audio-aubio-rs,0.2.1
gtk4-layer-shell-sys,0.0.2
boolector-sys,0.7.1
wooting-rgb-sdk-sys,0.1.0
kvmi-sys,0.2.2
tdjson-sys,0.1.5
libnuma-sys,0.0.9
opentimelineio-sys,0.0.0
libduckdb-sys-queryscript,0.7.4
xosd-sys,2.2.14
maskedvbyte-rs,0.1.1
coin_cbc_sys,0.1.2
allegro_acodec-sys,0.0.44
linux-sys,0.0.1-pre+5.4.0
mujs,0.0.3
dustr,0.1.2
polkit-sys,0.15.1
drakey-fuse-sys,0.5.0
cblas-sys,0.1.4
lttng-ust-generate,0.1.1
libass-sys,0.1.2
cue-sys,1.0.0
serde-bindgen-core,0.1.9
goa-sys,0.0.3
liquid-dsp-bindings-sys,0.1.0
pavo-traits,0.3.0
blosc-sys,1.14.4
ipp-headers-sys,0.4.3
alsatimer-sys,0.4.0
pdfium-sys,0.1.1
nsf-imgui-raw,0.1.0
emerald-vault-core,0.26.6
