crate_name,version
ossuary,0.5.1
mpi-fork-fnsp,0.6.0
lv2-worker,0.1.1
cita-snappy,0.1.0
libbluetooth,0.1.0
wasi-common-cbindgen,0.10.0
tomcrypt-sys,0.1.0
intel_tex_2,0.2.2
libfranka-rs,0.9.0
allsorts-rental,0.5.6
videocore,0.1.3
mcai-onnxruntime-sys,0.0.15
packagekit-sys,0.1.0
rtfm-syntax,0.4.0
iflytek-sys,0.0.4
flutils,0.5.0
gstreamer-play,0.20.2
gst-plugin-closedcaption,0.10.6
stdtr-sys,0.1.0
owasm2,0.1.8
factorio-mlua,0.8.0
outagefs,0.1.0
glutin_core_foundation,0.1.2
opusfile-rs,0.1.4
diplomat-tool,0.5.2
bpfdeploy-libbpf-sys,1.0.1+v1.0.0
float_extras,0.1.6
crash-handler,0.6.0
wildmidi,0.1.1
wepoll-ffi,0.1.2
k9,0.11.6
vex-sys,0.3.0
rsw,0.8.0
rav1e,0.6.4
tracker-sys,0.4.0
file-metadata,0.0.3
zenoh-router,0.5.0-beta.7
tcpp,0.1.0
sqlite-zstd,0.3.2
uuid_v1_variant,0.1.4
qmetaobject,0.2.7
qmetaobject_impl,0.2.7
enarx-shim-sgx,0.6.3
reqwest-vcapra1-add-cookies,0.10.9
pio,0.2.1
tetsy-secp256k1,0.7.0
corosensei,0.1.3
input-sys,1.17.0
nano_time,0.1.0
basis-universal-sys,0.2.0
cld2-sys,1.0.2
surge-synthesizer,0.2.12-alpha.0
dcv-color-primitives,0.5.3
concordium-std,6.1.1
detour,0.8.1
fastly,0.9.2
macaroon,0.3.0
static_init,1.0.3
bronze_gc,0.2.1
capng,0.2.3
amqp,0.1.3
py-spy,0.3.14
core_bluetooth,0.1.0
safecoin-perf,1.14.17
tss-esapi-sys,0.4.0
ink_lang_ir,3.4.0
ink_lang_codegen,3.4.0
mpi,0.6.0
wezterm-ssh,0.4.0
shogi_core,0.1.5
turbocharger-impl,0.4.0
pathfinder_simd,0.5.1
rg3d,0.24.0
fitsio-sys,0.5.2
minidump-writer,0.8.0
allsorts_no_std,0.5.2
clock_source,0.2.4
mac-process-info,0.2.0
j4rs,0.15.3
qt_core,0.5.0
mond,0.1.0
cart-tmp-winit,0.22.2
lenna_core,0.2.0
benfred-read-process-memory,0.2.1
rosie-sys,1.3.1
defmt-test-macros,0.3.0
rustacuda,0.1.3
oxidux,0.4.0
libR-sys,0.4.0
futures-await,0.1.1
mongoc-sys,1.22.0
nvpair-sys,0.4.0
exonum_librocksdb-sys,0.5.5
iconv,0.1.1
mozjs_sys,0.67.1
exonum_rocksdb,0.7.6
hlua,0.4.1
spdlog-rs,0.3.8
core-video-sys,0.1.4
rofi-mode,0.3.0
ggml,0.1.0-rc1
ipp-headers-sys,0.4.3
xidlehook-core,0.3.0
webkit-web-process-extension6-sys,0.1.0
way-cooler,0.8.1
sha1collisiondetection,0.2.7
num-format,0.4.4
objc-foundation,0.1.1
kpal-plugin,0.2.2
doors,0.8.1
mugle_secp256k1zkp,0.7.12
libnv,0.4.2
cargo-whynot,0.1.2
openslide,0.2.0
couchbase-lite,0.11.2
hexavalent,0.2.1
fts,0.3.0
vk-profiles-rs,0.3.1
unsafe-libopus,0.1.1
glean-ffi,44.2.0
rokol_ffi,0.3.1
passwd-rs,0.2.0
palombe,0.5.1
vulk-gen,0.1.17
mwa_hyperdrive,0.2.1
nvim-api,0.2.0
libretro-rs,0.1.3
hapi-rs,0.9.2
tgrep,1.6.8
glisp,0.0.4
neorg-dirman,0.1.1
rusty_v8_helper,1.0.9
tab-hash,0.3.0
openldap,1.2.2
pihash,0.5.0
chacha20stream,2.2.1
librollenspielsache,0.1.2
dinghy,0.2.16
mazzaroth-rs,0.8.1
humphrey_server,0.6.0
rokol,0.4.0
indy-sdk,0.1.1
wasi-crypto-guest,0.1.3
cccolutils,0.2.1
v-ayylmao,0.0.4
rbdc-sqlite,4.3.0
yaca,0.1.6
lightning-sys,0.2.2
caoe,0.1.2
antic-sys,0.3.5
polyline-ffi,0.6.1
keeshond,0.27.0
liba,0.1.1-rc3
gnudbm,0.2.5
dygpi,0.1.5
rogu,0.2.7
hotg-rune-compiler,0.11.3
cuda,0.4.0-pre.2
silabs_usb_xpress,0.3.1
stuart_core,0.2.4
hinoko-sys,0.2.0
rock-n-rollup,0.0.4
hotg-rune-runtime,0.11.3
ao,0.6.1
gpr,0.1.2
chemcore,0.4.1
mujs,0.0.3
blaze-rs,0.1.3
rofuse,0.0.5
gvox-rs,1.2.8
scipio,0.1.5-alpha
rpi_ws281x-sys,0.1.5
rerun,0.5.1
dominator2,0.5.26
vvcore,0.0.2
neptune-lang,0.1.3
topgrade-rs,10.0.1
sndfile,0.1.1
sapio-secp256k1-sys,0.5.3
paddle_inference,0.4.0
pibench-parser,0.1.7
concordium-smart-contract-engine,1.1.0
safecoin-sdk,1.14.17
shogi_official_kifu,0.1.2
fsevent-stream,0.2.3
rart-rs,0.0.8
treelight,0.3.2
poloto-chrono,0.2.3
cernan,0.9.0
jabcode,1.1.0
illumos-priv,0.2.0
yara,0.19.0
flarch,0.7.0
cashweb-secp256k1,0.19.1
millennium-core,1.0.0-beta.3
win32api-rs-sys,0.1.0
ac-ffmpeg,0.18.1
purr,0.9.0
tonlib-sys,0.1.2
iir_filters,0.1.2
capacitor_bindings,0.5.1
panda-re,0.46.0
kak-lsp,14.2.0-snapshot
graphblas_sparse_linear_algebra,0.18.3
waffles-solana-sdk,1.16.0-alpha.10
opencc,0.3.0
pir-8-emu,2.0.2
starlane-core,0.2.0-rc1
vsmtp-common,2.2.1
minutiae,0.12.2
pact_verifier_ffi,0.0.6
pagurus_game_std,0.5.0
ni-daqmx-sys,20.7.1
tinyrlibc,0.3.0
wfc-rs,0.6.1
libcqdb,0.3.2
dbg-pls,0.3.5
gnir,0.16.5
nuki,0.3.2
jffs2,0.2.1
rocksdb-sys,0.2.2
lsfp,0.5.0
teensycore,0.0.13
dbui,0.0.64
glass-easel-template-compiler,0.1.1
hinoko,0.2.0
polkit-sys,0.15.1
webui,0.6.2
runng-sys,1.2.4-rc.1
qrusthy,0.1.0
psibase,0.1.6
darwinia-shadow,0.2.5
wyw,0.1.0
wasi-vfs,0.2.0
ksw2-sys,0.1.0
numeric,0.1.4
thorium,0.4.0
tree-sitter-parsers,0.0.5
libcec-sys,4.0.0
grust,0.3.2
chobitlibs,0.5.1
ramulator_wrapper,0.2.6
pmdk,0.9.4
libsamplerate-sys,0.1.12
ntru,0.5.6
intel_tex,0.1.4
starkware-crypto-sys,0.1.3
libsoxr,0.2.9
libtaos,0.4.5
stackful,0.1.5
fna3d-sys,0.1.8
rusty_spine,0.5.2
xtsn,0.1.1
urcu-sys,0.0.5
suzy,0.2.0
snmptools,0.0.10
quest-sys,0.10.1
drone-stm32,0.8.3
chickenize,0.3.3
bitmagic-sys,0.2.4+bitmagic.7.7.7
corona,0.4.3
darkfi-sdk,0.4.1
ctclient,0.4.5
cumath,0.2.7
virtdisk-rs,2.0.0
rds,0.0.3
confium,0.1.2
visa,0.1.0
storm,0.11.0
quote-doctest,0.3.2
rmath,0.1.5
firewood-libaio,0.0.2
ux-mediapipe,0.1.0
dcpu,0.5.0
spirv-to-dxil-sys,0.3.0
rust_storage_interface_library,0.1.30
wascc-codec,0.9.1
rsmgp-sys,1.0.0
rkaiq,0.1.0
ffav-sys,4.4.0
unwind_aborts,0.1.1
gexiv2-sys,1.4.0
algebraics,0.3.0
compu,1.0.0-rc.4
rl_localtime,0.1.2
rustpat,0.6.1
sn_ffi_utils,0.18.10
cmacro,0.2.2
evdi-sys,0.4.0
mijit,0.2.3
wasm-nn,0.1.0
cuda-oxide,0.4.0
coolq-sdk-rust,0.1.21
web3api-wasm-rs,0.0.1-prealpha.85
msica,0.3.0
libeyelink-sys,0.1.4
fair,0.0.13
ggml-sys,0.1.0-rc1
epics-ca-sys,0.1.0
voikko-rs,1.1.0
ligen-core,0.1.16
risc0-zkvm-host,0.10.0
cffi,0.1.7
wd_passport,0.3.1
u32err,0.1.1
safe-libc,0.1.4
touptek,1.1.0
rust_hero,0.5.2
slauth,0.5.0
silicon,0.5.1
lv2rs-urid,0.2.2
quickjspp,0.1.0
tss-tspi,0.0.1
driverkit,0.25.0
gstreamer-tag-sys,0.20.0
native-tls-gmssl,0.1.0
caffe2-module,0.1.5-alpha.0
kernaux,0.7.0
bc4py_hash,0.1.3
jbig2dec,0.3.1
re_log_types,0.5.1
ffmpeg-wasi,0.1.12
sqa-jack,0.6.1
lldb-sys,0.0.29
hotg-rune-wasmer-runtime,0.9.4
sawp-pop3,0.12.1
tg-bindings,0.17.1
gnunet,0.0.15
sawp-tftp,0.12.1
tensorrt-sys,0.3.0
cart_container,0.1.7
grb,1.3.0
swsurface,0.1.4
haizhi-rocksdb,0.1.1
agorartc-sys,3.1.4
gsl_rust,0.7.4
plt-rs,0.1.0
switcheroo,0.2.9
quickjs_android_suitable_sys,0.20220306.0
ch347_rs,0.2.1
bluster,0.2.0
alpm-sys-ll,3.0.0
stuck,0.3.1
crustal,0.2.0
sn_bindgen,0.13.18
espeaker,0.1.1
iceyee_datetime,1.0.6
speedb,0.0.2
waffles-solana-entry,1.16.0-alpha.10
totsu_f32cuda,0.1.1
scavenger,1.9.0
zstd-seekable,0.1.22
rustmex_matlab700,0.1.0
menubar,0.0.2
tensorflux,0.8.2
gmssl,0.1.0
fil-sapling-crypto,0.7.0
workflow-nw,0.3.14
libsvm,0.4.0
plerkle,1.3.4
cargo-libafl,0.1.8
windy,0.2.0
gluon_c-api,0.18.0
julia,0.2.5
imager,0.3.2
wasm-embedded-rt-wasm3,0.4.0
bcc,0.0.33
endpointsecurity,0.3.0
dbus-launch,0.2.0
ru_annoy,0.1.3
ispc-texcomp,0.1.20
oxi-api,0.3.0
cxl_rs,0.0.5
zproto,0.2.1
wasmer-runtime-c-api,0.17.1
gnu-libjit,0.9.0
isabelle-client,0.1.0
chip,0.0.6
cplex-sys,0.9.0
sgx-keyreq,0.2.1
wand,0.1.3
mac_utun,0.6.0
build-example1,0.1.0
rxcv,0.1.0-alpha.5
treemux,0.8.5
qdk_sim_rs,0.28.263081
lithos,0.18.4
sensehat,1.1.0
r3_kernel,0.1.4
tree-sitter-installer,0.2.0
mcai_worker_sdk,2.0.0-rc5
simavr-sys,1.5.9
alhc,0.1.2
tinydtls-sys,0.1.2+tinydtls-c84e36f
argonautica-c,0.2.0
squash-sys,1.0.2
mosquitto-client-wrapper,0.3.1
rubbl_casatables,0.7.0
xjbutil,0.9.0-DELTA
difftastic-oc,0.23.0
membrane,0.6.3
os_clock,0.3.1
learn_rust_bugs,0.1.0
twain,0.1.0
themis,0.14.0
snooze-rs,0.0.3
raqiya-bible-reference,0.1.0
vtd_xml,0.3.4
lock_keys,1.1.0
monero-lmdb-rkv,0.1.0
rtsam,0.1.4
uhg-custom-appollo-roouter,1.0.3
wasi-nn-safe,0.0.5
minimap2-sys,0.1.10
safe_drive,0.2.1
udt,0.2.0
gstreamer-mpegts-sys,0.20.0
libzfs,0.6.16
unshare,0.7.0
evercrypt_tiny-sys,0.1.1
solana-accountsdb-plugin-kafka,0.1.3+solana.1.10.11
deno-libffi-sys,0.0.7
freeimage,0.2.2
divert,0.4.0
oppai-rs,0.2.3
rustc-llvm-proxy,0.2.0
deno-libffi,0.0.7
authenticode-parser,0.3.2
tabox,1.3.1
minecraft_end_generation,0.3.2
vtflib-sys,0.1.5
minecraft_nether_generation,0.3.5
smithay,0.3.0
rust-sitter-macro,0.3.3
prust,0.2.2
kbw,0.1.5
rdma,0.3.0
pasta-msm,0.1.4
rs-gles2,0.1.4
mupdf,0.4.2
relaunch,0.1.2
libfirm-sys,0.2.0
livi,0.7.1
rusty-hermit,0.3.54
xrpl-hooks,0.3.1
pmc-rs,0.2.1
elina,0.3.1
isl-rs,0.1.3
gdvariants,1.1.0
birdcage,0.2.1
oxid,0.1.0
luajit-sys,0.0.5
tari_wallet_ffi,0.16.15
npezza93_tree-sitter-tags,0.20.2
risc0-zkvm,0.14.0
vmmap,0.1.8
oblivc,0.1.2
t-rec,0.7.6
msdfgen-sys,0.2.1
redirectionio,2.7.1
opensubdiv-petite-sys,0.2.0
ton-client-rs,0.21.0
thread_db,0.1.2
libquickjs-dtp-sys,0.9.0
wasm-component,0.1.7
wasmy,0.5.6
wpilib-hal,0.1.1
pen-ffi,0.10.11
riemann_client,0.9.0
tari_crypto,0.16.12
mcfly,0.8.0
rsush,0.2.1
indy-crypto,0.5.1-rc-1
uv-sys,0.1.1
secp256k1-test,0.7.2
rs-streams,0.1.8
quench,0.3.0
synthizer,0.5.6
crypto-wasi,0.1.0
taubyte-sdk,0.1.6
cursormatrix,0.4.0
rs-gles3,0.1.0
cassandra,0.8.1
concordium-std-derive,5.1.0
fpsdk,1.0.3
olm-sys,1.3.2
canonical,0.7.1
unbound,0.3.0
async-dnssd,0.5.0
cichlid,0.2.1
qdk_sim_experimental,0.24.216270-beta
dusk-wallet-core,0.16.0-alpha
uefi-ffi,0.1.1
martin,0.8.1
ktls-sys,1.0.0
pep_engine_sequoia_backend,1.0.0
rust-strictmath,0.1.0
aws-lc-fips-sys,0.7.1
mmtkvdb,0.16.0
mechtron,0.3.6
jpegxl-rs,0.8.2-alpha+libjxl-0.8.1
zathura-plugin,0.4.0
winfsp-sys,0.2.1+winfsp-2.0
gpgme,0.11.0
winfsp,0.7.1+winfsp-2.0
promformat,0.4.1
libargs,0.1.2
phidget,0.1.1
zydis,3.1.3
minilzo-rs,0.6.0
semka,2.0.6
flint-sys,0.7.3
embassy-boot,0.1.1
bincode-purplecoin,2.0.0-rc.2
ragequit,0.1.1
ubend,0.2.2
jsonpath_lib,0.3.0
dusk-abi,0.11.0
pre_hf,0.0.1
libfmod,2.2.607
sway-core,0.38.0
dusk-bls12_381-sign,0.4.1
yaslapi-sys,0.2.0
sovrin-client,0.1.1-15
android-ndk-sys,0.2.0
halide-runtime,0.6.1
nncombinator,0.7.0
cloudproof_cover_crypt,11.0.1
rusty-cl,0.1.8
tokyocabinet-sys,0.1.0
aubio-sys,0.2.1
seadawg,0.1.3
kioto,0.0.1
flapigen,0.6.0
cabocha,0.2.0
ffmpeg-rs,5.2.1
libquickjs-sys,0.10.0
firehazard,0.0.0-2022-09-10
griblib_rust,0.1.1
sjlj,0.1.3
xxhash-c-sys,0.8.3
libnotcurses-sys,3.9.1
grid-sdk,0.3.5
fiona,0.1.0
nativeshell_core,0.1.3
emulot,2.0.3
global-hotkey,0.2.0
nitrokey-sys,3.7.0
re_log,0.5.1
mit-lint,3.2.3
lunatic-diesel,0.1.0
vsb,1.1.4
nodespeak,0.2.1
librist-rust,0.6.3
gitoid,0.1.5
owasm,0.1.10
xplm,0.3.1
embree-rs,0.3.6
autokernel,2.0.2
proj,0.27.0
proc_monitor,0.1.2
substrace,0.2.0
aws-lc-sys,0.6.0
wasm-bindgen-struct,0.1.0
pam_groupmap,0.1.3
ogg_next_sys,0.1.2
text-loading-animation,1.0.1
gpsd,0.1.2
proj-sys,0.23.1
black76,0.24.0
vc-processors,0.2.1
stackmate,0.8.0
lucid-arena-sys,0.1.0
xhypervisor,0.2.0
pdfium-sys,0.1.1
rblas,0.0.13
multiboot,0.8.0
sgp4-rs,0.3.8
bayer,0.1.5
cqlite,0.2.2
netmap_sys,0.1.4
mundane,0.5.0
yffi,0.16.5
nova-scotia,0.3.0
shogi_legality_lite,0.1.2
indy-credx,0.3.1
mortal,0.2.4
ufmt-stdio,0.3.0
ra_ap_proc_macro_srv,0.0.149
sourmash,0.11.0
cobyla,0.3.2
svlint,0.7.2
trinket,0.1.1
idcurl,0.4.3
qml,0.0.9
btleplug,0.10.5
odbc-ffi,0.2.4
lsode,0.2.7
hdrhistogram-c,0.1.17
wasm-test,0.1.0
aez,0.0.7
libzetta-zfs-core-sys,0.5.2
netcdf-sys,0.5.1
nativeshell,0.1.16
bpci,0.1.0
cvode-wrap,0.1.3
glu-sys,0.1.4
ratcurl,0.1.0
ipset,0.3.0
distrs,0.2.1
wagyu-monero,0.6.3
pgx-tests,0.7.4
stac,0.4.0
steamworks,0.10.0
pg_async,0.8.6
kytea-tokenizer,0.9.0
tetsy-util-mem,0.9.1
rusty-ggml,0.0.6
soroban-env-host,0.0.16
russell_openblas,0.4.1
assembler,0.10.1
ntp-os-clock,0.3.2
libsweep,1.0.1
poke-a-mango,0.5.0
tibrv,0.6.0
mvsdk,0.1.1
rustfmt-nightly,1.4.20
freeroast,0.1.9
wireguard-embeddable,0.1.3
tsz-compress,1.0.4
amadeus,0.4.3
lv2rs-core,0.3.3
tract-linalg,0.20.4
vtable_gen,0.2.1
sealed_box,0.2.5
nautilus-extension,0.8.0
spng-sys,0.2.0-alpha.2
google-authenticator,0.4.1
cyclonedds-rs,0.6.5
mouce,0.2.42
rs2-cache,0.3.0
llvm-alt,0.5.0
cpuid,0.1.1
shentong,0.5.8
ruwren,0.4.2
wotbreplay-parser,0.3.0-beta.2
xous-kernel,0.9.37
hdk_proc_macros,0.0.52-alpha2
aotuv_lancer_vorbis_sys,0.1.1
vrp-cli,1.21.0
spng,0.2.0-alpha.2
mixr,0.3.5
lockbook_core,3.3.6
lilv,0.2.1
bitcoin-crc32c,0.1.16-alpha.0
milter-sys,0.2.3
mio_httpc,0.10.2
tpom,0.1.0
quork,0.3.2
zsling,0.1.2
rust-blas,0.2.0
moonalloy,0.3.4
nvtt_rs,0.10.1
pollen-sys,0.1.0
fce-sqlite-connector,0.4.0
miniprot-sys,0.1.0
fastdate,0.1.38
aws-fully-qualified-names,2.1.2
gstreamer-play-sys,0.20.0
sqlite-vfs-ic,0.2.0
libblas-sys,0.1.0
screeps-game-api,0.10.0
fann-sys,0.1.7
mach2,0.4.1
irondash_run_loop,0.1.2
rspe,0.1.2
lalrpop-snap,0.16.0
swipl,0.3.13
value-box-ffi,1.1.3
akv,0.1.0
lv2-urid,2.1.0
ffmpeg-the-third,1.2.2+ffmpeg-6.0
faster-beamer,0.1.7
libssh-rs,0.1.8
mwalib,0.16.2
opendp,0.6.2
flutter-engine,0.3.5
video-rs,0.3.0
wasi-experimental-http,0.10.0
extattr,1.0.0
dylint_linting,2.1.7
vmnet,0.1.1
limine-protocol,0.4.2
bp3d-os,1.0.0-alpha-3
naked-function,0.1.5
gstreamer-pbutils-sys,0.20.0
pact_ffi,0.4.4
netfilter_queue,0.2.1
libc-print,0.1.21
pgnumeric,0.2.1
fadroma-dsl,0.8.0
imnodes-sys,0.1.0
pyxel-core,1.9.15
procss,0.1.13
wasmer-cli,3.3.0
lua-latest-sys,0.0.2
fusion-blossom,0.2.3
crypto_api_osrandom,0.2.0
substreams-ethereum-core,0.9.1
ash-tray,0.19.0
playerctl-sys,0.1.6
anni-repo,0.3.2
default-net,0.14.1
libatasmart,0.3.1
hdk,0.3.0-beta-dev.0
taos-sys,0.8.1
pcap-async,0.2.1
re_memory,0.5.1
profiler-symbol-server,0.13.0
cpucycles,0.2.0
libccp,1.1.1
super_speedy_syslog_searcher,0.6.63
cbe-sdk,1.15.0
tfhe,0.2.3
jpegxl-sys,0.8.2-alpha+libjxl-0.8.1
pyxel-engine,1.8.2
secret_handshake,5.0.0
shards,0.1.0
crossbow-android,0.2.3
nydus-rs,2.2.0
rust-randomx,0.7.2
box_stream,0.5.0
polkit-agent-sys,0.15.1
cp_sat,0.3.3
libbpf-rs,0.20.1
ndless,0.8.7
proc-maps,0.3.1
macaroon-asml-fork,0.1.0
q1tsim,0.5.0
tfmicro,0.1.0
enarx-exec-wasmtime,0.6.3
redrust,0.1.1
turtlefmt,0.1.0
autopilot,0.4.0
typesense,0.1.0
mediainfolib-rs,0.1.1
lua-rs,0.0.11
monotone-crescendo,1.0.4
system_uri,0.4.0
rxscreen,0.1.6
gamma,0.9.0
redoxfs,0.5.7
blst,0.3.10
esplugin-ffi,2.1.2
rbspy-ruby-structs,0.17.0
wry,0.28.3
lepton_jpeg,0.3.0
rurust,0.2.0
gstreamer-allocators-sys,0.20.0
mybindgen,0.1.0
sakuramml,0.1.18
pkgcraft,0.0.6
offscreen_gl_context,0.25.1
mono-rs,0.1.10
geometry_tools,0.4.2
simdutf,0.4.2
lean-sys,0.0.3
aravis,0.8.2
scylla-udf,0.1.0
interoptopus_backend_c,0.14.15
viam-rust-utils,0.0.17
grathe,0.2.1
trapframe,0.9.0
safe_bindgen,0.13.3
enigo-copy,0.0.14
alto,3.0.4
open_in_editor,0.2.0
casper-client,1.5.1
sqlite3_ext,0.1.3
unqlite,1.5.0
rusty-bind-parser,0.1.3
rust-webvr,0.19.0
gnutls-sys,0.1.2
yottadb,2.0.0
jimage,0.2.4
ls-qpack,0.1.0-alpha
imaged,0.10.1
llm-chain-llama-sys,0.9.0
vips-sys,0.1.3-beta.0
timers,0.2.1
native-pkcs11,0.2.10
rust-macios,0.4.2
sparse_complex,0.1.4
agb,0.15.0
pprof-backtrace,0.3.63
wasmbus-rpc,0.13.0
endpointsecurity-rs,0.1.1
spirv-to-dxil,0.3.0
mc-sgx-io-untrusted,0.1.0
termusic,0.7.10
virt,0.2.12
user_stable_vtable,0.3.0
silly-alloc,0.1.0
stb,0.3.2
imagequant-sys,4.0.1
yoga-sys,0.2.3
kernaux-sys,0.7.0
emei,0.5.0
libraw-sys,0.1.1
rust-libretro,0.3.2
embree,0.3.8
crusts,0.0.2
hash-based-signatures,0.1.0
ms-detours,4.0.3
mos-hardware,0.2.0
leapcpp-sys,0.1.0
serialize_deserialize_u8_i32,0.1.34
pqcrypto-sphincsplus,0.6.4
haru,0.29.5
libunwind-sys,0.5.1
timeout_io,0.6.0
domafic,0.2.0
libspnav-sys,0.1.0
fribidi-sys,0.1.0
cadical,0.1.14
interoptopus_backend_cpython_cffi,0.13.8
sourceview5-sys,0.6.0
vulk,0.1.17
kayrx,0.18.0
jvmti,0.5.0
webrtc-util,0.7.0
stack-graphs,0.10.2
agora-rtm,0.1.3
metacall,0.3.0
flite-sys,0.1.2
ra_ap_hir_ty,0.0.149
kg-js,0.8.0
ears,0.8.0
javascriptcore6-sys,0.1.0
error-code,2.3.1
rusty_ffmpeg,0.13.1+ffmpeg.6.0
sqlx-core_wasi,0.6.2
whichlicense_detection,0.1.1
no-panics,0.0.1
jl-sys,0.20.1
polylabel,2.4.3
mri-sys,0.2.6
memory-rs,0.2.6
runng,0.3.2
esaxx-rs,0.1.8
poppler-sys-rs,0.21.0
arrayfire,3.8.0
x86intrin,0.4.5
interoptopus_reference_project,0.14.15
termdiff,3.1.2
flipper0,0.3.7
figure,0.1.0
libspeedb-sys,0.0.2+2.3.0
libftdi1-sys,1.1.2
graph-canon,0.1.4
oasis-std,0.4.1
libraw-rs-sys,0.0.4+libraw-0.20.1
wasefire-applet-api-desc,0.1.2
atsamd-hal,0.15.1
ekiden-grpcio,0.3.2
openni2-sys,1.1.1
perfcnt,0.8.0
externref-macro,0.1.0
ejdb2,0.0.6
viable-impl,0.2.1
airspy,0.4.0
wasmer-singlepass-backend,0.17.1
librashader-spirv-cross,0.23.5
songww-harfbuzz-rs,0.1.0
freerdp2,0.2.0
tesseract-static,0.1.0
fast_reqwest,0.11.14
wasmer-runtime-core,0.17.1
cat_solver,0.1.0
nesdie,0.2.0
c-ares,7.6.0
cosmwasm,0.7.2
lr35902,0.1.1
dent,0.4.1
frenetic,0.1.0
waffles-solana-perf,1.16.0-alpha.10
network-interface,1.0.0
aga8,0.3.0
tweetnacly,0.1.3
btf2wit,0.1.2
libjade-sys,0.0.1-dev.1
highwayhash,0.0.14
sentinel,0.5.0
vdso,0.2.2
naked-function-macro,0.1.5
sabre-sdk,0.8.1
tuple_len,2.0.0
openh264-sys2,0.4.0
menyoki,1.7.0
semolina,0.1.3
emballoc,0.1.2
ages-ice-archive,0.3.2
objc2-foundation,0.2.0-alpha.6
exprtk_rs,0.1.0
firedancer-sys,0.1.0
symengine,0.2.2
os-sync,0.3.3
kord,0.5.16
pgx-sql-entity-graph,0.7.4
str0m,0.1.0
socket,0.0.7
test-cdylib,1.1.0
elvwasm,1.0.0
mc-sgx-io,0.1.0
louis-sys,0.6.1
elfloader,0.16.0
udf-macros,0.5.3
retours,0.0.3
oxi-macros,0.3.0
patternfly-yew,0.4.1
vertigo,0.3.0
cxx-gen,0.7.94
epics-ca,0.1.0
gdk4-win32,0.6.3
catch_panic,1.0.0
block-aligner,0.4.0
osrandom,0.1.0
arfur-rev,0.0.1
cachedb,0.8.2
libnspire-sys,0.3.4
bastion-executor,0.4.2
rglua,3.0.0-beta2
mos-test-macros,0.0.1
dobby-rs,0.1.0
pgrx-macros,0.8.3
perfect6502-sys,0.2.0
compress-tools,0.14.1
hashes,0.1.9
kaspa-core,0.0.3
secret-cosmwasm-std,1.0.0
libktx-rs-sys,0.3.3+v4.0.0
perigee,0.6.0
drone-cortex-m,0.11.1
interoptopus_backend_csharp,0.14.17
leveldb,0.8.6
pqcrypto-saber,0.1.11
p256-cortex-m4-sys,0.1.0
rest_tensors,0.1.1
pretty_trace,0.5.23
alpm-sys,2.1.2
cranelift-jit,0.94.1
precision,0.1.15
solana-accountsdb-plugin-postgres,1.9.7
spirv-tools,0.9.0
wepoll-sys-stjepang,1.0.8
dvbv5-sys,0.2.1
owlish,0.25.0
sigar-sys,1.0.3
mech-program,0.1.0
pqcrypto-kyber,0.7.6
ffi-gen,0.1.13
c_mcai_worker_sdk,1.0.0-rc1
miraland-program,1.14.17-rc4
botan-sys,0.10.2
libcwiid-sys,0.1.18
custos,0.7.0
smarthub-sdk,0.1.0
piecrust-uplink,0.3.0
synfx-dsp-jit,0.6.1
elephantry,3.2.0
cstr_core,0.2.6
libstrophe-sys-bindgen,5.0.0
landlock,0.2.0
uniffi_core,0.23.0
wasmer-singlepass-backend-l1x,0.18.0
liquidfun,0.8.0
nvapi_sys_new,0.1.5
miraland-sdk,1.14.17-rc4
botan,0.10.2
penguincrab,0.1.63
rustc-ap-rustc_expand,727.0.0
workflow-wasm,0.3.14
bestest_panik,0.1.0
coroutine,0.8.0
gamercade_rs,0.1.2
linkspace-pkt,0.1.1
tongue,0.1.2
demes-forward-capi,0.4.0
jump,0.1.0
hourglass,0.8.0
crossbus,0.0.6-a
x11nas,2.19.1
inexor-rgf-plugin-comparison,0.9.1
fiftyonedegrees,0.2.20
rust_swig,0.5.1
llama,0.14.2
near-bindgen-core,0.6.0
hdfs-sys,0.2.0
mfight_sdk,0.3.0
r-efi-alloc,1.0.0
miraland-entry,1.14.17-rc4
hotspot,0.6.0
pen-ffi-macro,0.5.0
sys-locale,0.3.0
silica,0.0.1
memory_pages,0.1.0
ergo-rest,0.8.0
heapsize,0.4.2
ux-dx,0.2.1
ckb-blst,0.3.4
fermium,22605.0.0
cesu8str,0.2.4
rustc-ap-rustc_lint_defs,727.0.0
naia-client-socket,0.20.1
memchain,0.4.1
libquickjspp-sys,0.1.0
batbox,0.14.0
cryptsetup-rs,0.3.2
rustc-ap-rustc_parse,727.0.0
rustc-ap-rustc_feature,727.0.0
griddbnet-sys,5.0.0
gstreamer-validate-sys,0.20.0
web3_fe,0.1.0
xmutil,1.1.0
cuda11-cutensor-sys,0.3.0
rustc-ap-rustc_ast,727.0.0
tray-icon,0.5.0
screenlocker,0.3.3
os-timer,1.0.10
lmnkjgkj-std-backtrace-anyhow,0.0.1
clippers,0.1.2
axum-starter-macro,0.5.1
region,3.0.0
r-linux,0.1.0
syscalls,0.6.10
hotg-rune-codegen,0.7.0
ntge-core,0.1.0
dlpackrs,0.2.0
mozjpeg,0.9.4
zeroconf,0.10.5
union-fn,0.2.0
fast_poisson,1.0.0
bcc-sys,0.23.0
druid-shell,0.8.3
gstreamer-net-sys,0.20.0
hamming_rs,0.2.21
hotg-rune-wasm3-runtime,0.9.4
