error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_stack_borrows
353,tetsy-secp256k1,0.7.0,key::test::skey_from_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::skey_inv,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::skey_mul,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_add_exp_bad_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_addition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_debug_output,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_multiplication,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_out_of_range,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_pubkey_from_bad_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
354,tetsy-secp256k1,0.7.0,key::test::test_pubkey_from_slice_bad_context,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,key::test::test_pubkey_serialize,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::bad_recovery,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::capabilities,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::invalid_pubkey,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::sign,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::sign_and_verify,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::sign_and_verify_extreme,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::sign_and_verify_fail,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::sign_with_recovery,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::signature_der_roundtrip,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::test_bad_slice,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::test_debug_output,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::test_low_s,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
353,tetsy-secp256k1,0.7.0,tests::test_recov_sig_serialize_compact,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
356,tinylj,0.1.3,do_bad_file,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,do_file,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,do_invalid_string,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,do_valid_string,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,load_file,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,test_double_sentinel,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,test_lua_fn,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,test_new_struct,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
356,tinylj,0.1.3,test_push_lua_function,Miri Internal Error,NA,the compiler unexpectedly panicked. this is a bug.,FALSE
357,tinyspline-sys,0.2.0,tests::interpolation,memory leaked,"alloc25393 (C heap, size","memory leaked: alloc (C heap, size: 256, align: 16), allocated here:",FALSE
358,tpnote-lib,0.22.8,highlight::test::test_indented,Stack Overflow,NA,25:fatal runtime error: stack overflow,FALSE
358,tpnote-lib,0.22.8,highlight::test::test_plain_text,Stack Overflow,NA,25:fatal runtime error: stack overflow,FALSE
358,tpnote-lib,0.22.8,highlight::test::test_rust_source,Stack Overflow,NA,25:fatal runtime error: stack overflow,FALSE
358,tpnote-lib,0.22.8,highlight::test::test_unkown_source,Stack Overflow,NA,25:fatal runtime error: stack overflow,FALSE
379,tree-sitter-cpp,0.20.3,tests::can_load_grammar,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
383,tree-sitter-cuda,0.20.3,tests::test_can_load_grammar,Undefined Behavior,memory access failed,Undefined Behavior: memory access failed: null pointer is a dangling pointer (it has no provenance),FALSE
499,trezor-crypto-lib,0.1.1,batch_verify_dalek_donna,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
498,trezor-crypto-lib,0.1.1,dalek_sign_donna_verify,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
497,trezor-crypto-lib,0.1.1,sign_ext_dalek_donna,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
498,trezor-crypto-lib,0.1.1,sign_ext_donna_dalek,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
500,triangle-rs,0.1.2,tests::area,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
501,trussed,0.1.0,tests::aead,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
501,trussed,0.1.0,tests::dummy,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
502,tsf-sys,0.2.0,tests::load_memory,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
504,tweetnacly,0.1.3,tweetnacl::crypto_box,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
503,tweetnacly,0.1.3,tweetnacl::crypto_sign,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
509,upversion,0.1.0,template::test_template::can_render,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
509,upversion,0.1.0,template::test_template::can_render_error,Stack Overflow,NA,4:fatal runtime error: stack overflow,FALSE
511,volcasample-sys,0.1.0,tests::convert_pattern_data,Test Failed,NA,"test failed, to rerun pass `--lib`",FALSE
512,vtkio,0.6.3,hexahedron_lzma_pvtu,Undefined Behavior,"accessing memory with alignment 1, but alignment 16 is required","Undefined Behavior: accessing memory with alignment 1, but alignment 16 is required",FALSE
514,webp-animation,0.8.0,webp_data::tests::test_encoder,Undefined Behavior,dereferencing pointer failed,Undefined Behavior: dereferencing pointer failed: null pointer is a dangling pointer (it has no provenance),FALSE
519,x42ltc-sys,0.0.5,ltc_decode_timecode_dot_raw,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
522,xxhrs,2.0.0,tests::test_build_hasher,Undefined Behavior,constructing invalid value at .value.reserved,"Undefined Behavior: constructing invalid value at .value.reserved: encountered uninitialized memory, but expected an integer",FALSE
521,xxhrs,2.0.0,tests::test_hash_set,Undefined Behavior,constructing invalid value at .value.reserved64,"Undefined Behavior: constructing invalid value at .value.reserved64: encountered uninitialized memory, but expected an integer",FALSE
521,xxhrs,2.0.0,tests::test_hasher_iface,Undefined Behavior,constructing invalid value at .value.reserved64,"Undefined Behavior: constructing invalid value at .value.reserved64: encountered uninitialized memory, but expected an integer",FALSE
522,xxhrs,2.0.0,tests::test_streaming,Undefined Behavior,constructing invalid value at .value.reserved,"Undefined Behavior: constructing invalid value at .value.reserved: encountered uninitialized memory, but expected an integer",FALSE
526,ytnef,0.2.0,tnef::test::new_from_file,memory leaked,"alloc25123 (Rust heap, size","memory leaked: alloc (Rust heap, size: 4, align: 4), allocated here:",FALSE
530,zmq,0.10.0,test_z85,memory leaked,"alloc25608 (Rust heap, size","memory leaked: alloc (Rust heap, size: 41, align: 1), allocated here:",FALSE
531,zmq2,0.5.0,test_z85,memory leaked,"alloc25608 (Rust heap, size","memory leaked: alloc (Rust heap, size: 41, align: 1), allocated here:",FALSE
533,advocat,3.0.0,fetch::credentials::test::credentials_build_form_test,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,extkey_bip32::tests::test_vector_1,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,extkey_bip32::tests::test_vector_2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,extkey_bip32::tests::test_vector_3,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,keychain::test::secret_key_addition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,keychain::test::test_key_derivation,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,types::test::split_blinding_factor,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
534,aigc_keychain,5.1.2,types::test::zero_key_addition,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
535,arkiv,0.5.0,tar_bz2_archive,Undefined Behavior,read access through <110372> is forbidden,Undefined Behavior: read access through <> is forbidden,FALSE
538,ast-grep-config,0.12.1,constraints::test::test_non_serializable_kind,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 15, so pointer to 1 byte starting at offset 15 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,constraints::test::test_rule_with_constraints,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
536,ast-grep-config,0.12.1,constraints::test::test_serializable_kind,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,constraints::test::test_serializable_pattern,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,constraints::test::test_serializable_regex,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
536,ast-grep-config,0.12.1,deserialize_env::test::test_local_util_kinds,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
536,ast-grep-config,0.12.1,deserialize_env::test::test_local_util_matches,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,referent_rule::test::test_success_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_follows_immediate,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_follows_operator,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_has_field,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_has_immediate,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_has_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
539,ast-grep-config,0.12.1,relational_rule::test::test_has_until_should_be_inclusive,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 20, so pointer to 1 byte starting at offset 20 is out-of-bounds",FALSE
539,ast-grep-config,0.12.1,relational_rule::test::test_has_until_should_not_abort_prematurely,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 20, so pointer to 1 byte starting at offset 20 is out-of-bounds",FALSE
537,ast-grep-config,0.12.1,relational_rule::test::test_inside_field,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 13, so pointer to 1 byte starting at offset 13 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_inside_immediate,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
539,ast-grep-config,0.12.1,relational_rule::test::test_inside_inclusive,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 20, so pointer to 1 byte starting at offset 20 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_inside_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_precedes_immediate,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,relational_rule::test::test_precedes_operator,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_augmented_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_multiple_augment_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_rule_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_rule_message,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_transform,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,rule_config::test::test_utils_rule,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,test::test_deserialize_constraints,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
536,ast-grep-config,0.12.1,test::test_deserialize_inside,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
536,ast-grep-config,0.12.1,test::test_deserialize_kind,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,test::test_deserialize_meta_var,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,test::test_deserialize_nested,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
536,ast-grep-config,0.12.1,test::test_deserialize_not_inside,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 10, so pointer to 1 byte starting at offset 10 is out-of-bounds",FALSE
540,ast-grep-config,0.12.1,test::test_deserialize_rule_config,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,transform::test::test_insert_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,transform::test::test_no_end_char,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,transform::test::test_no_start_char,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,transform::test::test_replace,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
540,ast-grep-config,0.12.1,transform::test::test_simple_replace,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_ellipsis_end,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_leading_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_match_end,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_match_inner,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_meta_var_multiple_occurrence,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_meta_var_named,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_named_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_nested_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_should_exactly_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_simple_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_single_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_skip_trivial_node,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_string,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_trailing_ellipsis,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,match_tree::test::test_trivia_in_pattern,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::kind::test::test_kind_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::kind::test::test_kind_non_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
541,ast-grep-core,0.12.1,matcher::kind::test::test_kind_potential_kinds,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 16, so pointer to 1 byte starting at offset 16 is out-of-bounds",FALSE
542,ast-grep-core,0.12.1,matcher::node_match::test::test_node_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::node_match::test::test_node_match_as_node,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::node_match::test::test_replace_by,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_bare_wildcard,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_class_assignment,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_contextual_match_with_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_contextual_pattern,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_contextual_potential_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_contextual_unmatch_with_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_contextual_wildcard,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_doc_pattern,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_error,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_match_non_atomic,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_meta_variable,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_meta_variable_env,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_pattern_potential_kinds,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_pattern_with_non_root_meta_var,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,matcher::pattern::test::test_return,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,meta_var::test::test_match_constraints,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,meta_var::test::test_match_not_constraints,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,meta_var::test::test_multi_var_match,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,meta_var::test::test_multi_var_match_with_trailing,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
542,ast-grep-core,0.12.1,node::test::follows,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
